gene_symbol,fdr_bh_adj_p_primary,mean_transloc_primary,n_sg_primary,fdr_bh_adj_p_secondary_reporter,mean_transloc_secondary_reporter,n_sg_secondary_reporter,fdr_bh_adj_p_secondary_antibody,mean_transloc_secondary_antibody,n_sg_secondary_antibody
P2RX4,0.2899217000609652,-0.005208951327028127,4.0,,,,,,
P2RX5,0.8579639634789418,-0.010127383766233788,4.0,,,,,,
P2RX6,0.6707807852317739,-0.009518438367894542,4.0,,,,,,
P2RX7,0.32095992331270773,0.01314378421052628,3.0,,,,,,
P2RY1,0.551328079088282,-0.020312423487352172,4.0,,,,,,
P2RY10,0.581946215710846,-0.00851373204633207,4.0,,,,,,
P2RY11,0.675827889238932,-0.010263468581158194,4.0,,,,,,
P2RY12,0.04803556404521497,-0.02459095399951089,4.0,,,,,,
P2RY13,0.5875262612215548,0.0021736442465199986,4.0,,,,,,
P2RY14,0.28385339378640334,-0.046445422361984644,3.0,,,,,,
P2RY2,0.11954427233557695,-0.06311344834412215,4.0,,,,,,
P2RY4,0.8357003291334246,-0.005275893687699825,4.0,,,,,,
P2RY6,0.5955457588634688,-0.006049884311554095,4.0,,,,,,
P2RY8,0.8343949305165391,-0.0019678437418484953,4.0,,,,,,
P3H1,0.11989564685828921,-0.0389284280675075,4.0,,,,,,
P3H2,0.9675053491695546,-0.00236289153060239,4.0,,,,,,
P3H3,0.5296600854567298,0.013896925071637043,4.0,,,,,,
P3H4,0.6805606370857815,0.018441999267144387,4.0,,,,,,
P4HA1,0.9588433693017674,0.002925401515767585,4.0,,,,,,
P4HA2,0.6605801696345867,-0.0071021136128052555,4.0,,,,,,
P4HA3,0.7111197342131736,0.009055196615390962,4.0,,,,,,
P4HB,0.0003504659404494423,-0.02773461278218678,4.0,0.9983128998452935,-0.0056817912293928826,6.0,0.8445797844315713,-0.00786349311147482,6.0
P4HTM,0.1986177570108566,-0.007392419209491076,4.0,,,,,,
PA2G4,0.6888794310013115,0.024924826607161887,3.0,,,,,,
PAAF1,0.8748079810200605,-0.003652523827345917,4.0,,,,,,
PABPC1,0.45070729340813365,-0.02636827719298248,2.0,,,,,,
PABPC1L,0.7388153311307963,0.004510852360855622,4.0,,,,,,
PABPC1L2A,0.470684465819971,-0.0218273816849817,4.0,,,,,,
PABPC1L2B,0.1902990098503078,-0.02072065679327643,3.0,,,,,,
PABPC3,0.32999896703387,-0.02286608113449712,4.0,,,,,,
PABPC4,0.9955163265758891,-0.0021403276895943864,3.0,,,,,,
PABPC4L,0.0005678612471576639,-0.030911113371817935,4.0,0.6983907838195248,0.0023878581747358916,6.0,0.9580117110744141,-0.003547193188480902,6.0
PABPC5,0.0411785951514889,-0.018124565042808405,4.0,,,,,,
PABPN1,0.8926922257985722,-0.017781854374931086,3.0,,,,,,
PABPN1L,0.8150399398458726,-0.014703793882797302,4.0,,,,,,
PACRG,0.679668163919105,-0.011133934712275364,4.0,,,,,,
PACRGL,0.4980999133761628,0.005789112513051809,4.0,,,,,,
PACS1,0.9489602914244765,-0.008111151217611587,4.0,,,,,,
PACS2,0.08126053320389816,-0.011937182754974525,3.0,,,,,,
PACSIN1,0.2644968061169461,-0.015042979244024764,4.0,,,,,,
PACSIN2,0.5737039017728166,0.004268463818171839,4.0,,,,,,
PACSIN3,0.5975678333520272,-0.02155037320514098,3.0,,,,,,
PADI1,0.3983834110120037,0.0077229519519074015,4.0,,,,,,
PADI2,0.4212469935567674,-0.024511903830590855,4.0,,,,,,
PADI3,0.3520625070284606,-0.028617467213769576,3.0,,,,,,
PADI4,0.9999609662013275,-0.001208193689096689,4.0,,,,,,
PADI6,0.6676723327033329,0.0020037007048138043,4.0,,,,,,
PAEP,0.10797101833289845,-0.01570350093122742,4.0,,,,,,
PAF1,0.9275225894363898,-0.008708611942217682,4.0,,,,,,
PAFAH1B1,0.21547770700636945,-0.08999108421052635,1.0,0.07872682524271879,0.05849102475247532,1.0,0.1307448479385035,-0.007767784292821604,2.0
PAFAH1B2,0.6810837664045344,-0.008818777030945548,4.0,,,,,,
PAFAH1B3,0.2625942087912344,-0.00265060209189384,4.0,,,,,,
PAFAH2,0.6500741568099782,0.005800218550950522,4.0,,,,,,
PAG1,0.34183057928338245,-0.001736998430359485,4.0,,,,,,
PAGE1,0.5706049214531361,-0.006016967244382207,4.0,,,,,,
PAGE2,0.4915007009271502,-0.009515168483529518,4.0,,,,,,
PAGE2B,0.5529669395985175,-0.01116859664137445,4.0,,,,,,
PAGE3,0.16295523509949722,0.0027043419402038443,4.0,,,,,,
PAGE4,0.3945061622926224,-0.012037794767781223,4.0,,,,,,
PAGE5,0.20000664885253625,-0.011084984790782952,4.0,,,,,,
PAGR1,0.2932876549530378,0.016263558060027758,3.0,0.0076236862002871586,-0.03355119940503582,6.0,0.7152221701758542,0.0068141943282290325,6.0
PAH,0.3015123101398391,0.02775467827171296,4.0,,,,,,
PAICS,0.7148703965292923,-0.027517400000000025,1.0,,,,,,
PAIP1,0.1988541077895782,-0.007358232660747939,3.0,,,,,,
PAIP2,0.6892887798286714,-0.006836279855465231,3.0,,,,,,
PAIP2B,0.33397904521292415,-0.027556280716027663,4.0,,,,,,
PAK1,0.34831552007033817,-0.021368271585048854,3.0,,,,,,
PAK1IP1,0.8212999293432875,-0.016517400000000036,1.0,,,,,,
PAK2,0.13246415988620833,-0.011001211088962053,4.0,,,,,,
PAK3,0.40327853750579734,-0.0002855951078450265,3.0,,,,,,
PAK4,0.461281594503892,-0.022376035848504828,4.0,,,,,,
PAK5,0.7740869367073787,0.01221045105940996,2.0,,,,,,
PAK6,0.5154477574896452,-0.010580963492361775,4.0,,,,,,
PAK7,0.168389514711753,0.06867840419580415,2.0,,,,,,
PALB2,0.7067042096261624,-0.026833959412411446,3.0,,,,,,
PALD1,0.9838174599454341,0.003193343890352188,4.0,,,,,,
PALLD,0.4005967403514951,-0.0011201878153418183,4.0,,,,,,
PALM,0.8976815634312054,0.004172802662896147,4.0,,,,,,
PALM2,0.2765044455845646,-0.02139307624600312,4.0,,,,,,
PALM2-AKAP2,0.9966118662556304,0.005056987627121168,4.0,,,,,,
PALM3,0.16403016436561002,0.006950728531778099,4.0,,,,,,
PALMD,0.27546848076498087,-0.014422948168181978,4.0,,,,,,
PAM,0.6767082282270951,0.021402999211096854,4.0,,,,,,
PAM16,0.9876845986289862,-0.0014295629016723864,3.0,,,,,,
PAMR1,0.9154684336333403,-0.015108039949670476,4.0,,,,,,
PAN2,0.9421358055425509,-0.008156260649928596,4.0,,,,,,
PAN3,0.4281760882379671,-0.00869572785288037,4.0,,,,,,
PANK1,0.2030138125445844,-0.03602866142300584,4.0,,,,,,
PANK2,0.8907818416485112,-0.0035318995629660156,4.0,,,,,,
PANK3,0.7963720580903009,0.007384736566008458,4.0,,,,,,
PANK4,0.9013475958450293,0.005024307396546108,3.0,,,,,,
PANO1,0.736097843720664,-0.005014730302672978,3.0,,,,,,
PANX1,0.35448387415659777,0.0059639753581661875,2.0,,,,,,
PANX2,0.3772957314020343,0.0029053819166407037,4.0,,,,,,
PANX3,0.703601953642871,-0.011377401755270636,4.0,,,,,,
PAOX,0.9935234012869721,0.000905498550724599,3.0,,,,,,
PAPD4,0.6152895619897865,-0.024119981559140906,4.0,,,,,,
PAPD5,0.6489069754540466,-0.009989425596224842,4.0,,,,,,
PAPD7,0.9998725422144455,0.00020774005602236035,4.0,,,,,,
PAPL,0.3896850418570114,0.02469190232558141,1.0,,,,,,
PAPLN,0.057839981787965886,-0.04395767571055706,3.0,,,,,,
PAPOLA,0.24194646692722382,0.001805553318349716,4.0,,,,,,
PAPOLB,0.7988349584117913,-0.01183391765948267,4.0,,,,,,
PAPOLG,0.471875156798414,-0.002641885616831043,4.0,,,,,,
PAPPA,0.7695045191070148,-0.016991745902146683,4.0,,,,,,
PAPPA2,0.5310176438746008,0.022541481230467713,4.0,,,,,,
PAPSS1,0.6725616222499022,-0.01640108126775757,4.0,,,,,,
PAPSS2,0.74900397278401,0.01821991362273885,4.0,,,,,,
PAQR3,0.6138617871500842,0.01434910766174085,4.0,,,,,,
PAQR4,0.19706870746556301,-0.013303696867216025,4.0,,,,,,
PAQR5,0.6264920568470415,0.014462823810383944,4.0,,,,,,
PAQR6,0.18317905735877926,-0.003117400000000048,4.0,,,,,,
PAQR7,0.3953433718635737,0.005398549281448238,4.0,,,,,,
PAQR8,0.22076943670630644,-0.028430516123642516,3.0,,,,,,
PAQR9,0.39288374867583437,-0.01829417297409633,4.0,,,,,,
PARD3,0.41703500534947535,-0.024779451355479244,4.0,,,,,,
PARD3B,0.9177227472388636,-0.0030196586975379533,4.0,,,,,,
PARD6A,0.8835611077336258,-0.007641179009214162,4.0,,,,,,
PARD6B,0.6733873452185996,-0.02376792175098584,3.0,,,,,,
PARD6G,0.5411991758038822,-0.008951434158387225,4.0,,,,,,
PARG,0.31049039146168883,0.0059787201079622015,4.0,,,,,,
PARK7,0.5822112221663449,-0.015893304796305806,4.0,,,,,,
PARL,0.6950216370583193,-0.015755454364901673,4.0,,,,,,
PARM1,0.19991350376968764,-0.0022558606702402758,4.0,,,,,,
PARN,0.6368783627494903,-0.030679087204526112,4.0,,,,,,
PARP1,0.7587813428035236,-0.02281696196432389,4.0,,,,,,
PARP10,0.34684519028653765,-0.039517400000000036,2.0,,,,,,
PARP11,0.41639306729857967,-0.004215538182908088,4.0,,,,,,
PARP12,0.39538256548368333,0.010838176049530973,4.0,,,,,,
PARP14,0.4827488489905605,-0.00556153887649562,4.0,,,,,,
PARP15,0.3552264805772711,0.02013234362294674,4.0,,,,,,
PARP16,0.39603139874243937,-0.007646813875598163,4.0,,,,,,
PARP2,0.3939415453205708,-0.020326823135485058,4.0,,,,,,
PARP3,0.7495663967288437,-0.01913354000766599,4.0,,,,,,
PARP4,0.8167861372813194,-0.010016278504125068,4.0,,,,,,
PARP6,0.8900837022010988,0.003704542947389149,4.0,,,,,,
PARP8,0.4128206975023525,-0.02546001093843647,3.0,,,,,,
PARP9,0.41032456361628616,0.008491260669988518,3.0,,,,,,
PARPBP,0.3896850418570114,-0.019727194103289228,4.0,,,,,,
PARS2,0.9916660278760812,-0.00011277572254331736,1.0,,,,,,
PARVA,0.6818057469295742,-0.011617046933401718,3.0,,,,,,
PARVB,0.18034850736053523,-0.02255720422730425,4.0,,,,,,
PARVG,0.7591563688991808,0.012752210222925511,4.0,,,,,,
PASD1,0.9769226246424823,-0.0005312404323464066,4.0,,,,,,
PASK,0.7286077581406009,0.003261845099430081,3.0,,,,,,
PATE1,0.8564174632132218,-0.00513062384382773,4.0,,,,,,
PATE2,0.09078646206609535,-0.03453323886070219,4.0,,,,,,
PATE3,0.7964771491451285,-0.0005365225871981859,4.0,,,,,,
PATE4,0.5739406338835611,-0.0021625570970559027,4.0,,,,,,
PATJ,0.7973386706803063,-0.021106441095890466,2.0,,,,,,
PATL1,0.5992949665285244,-0.0013065005951462998,4.0,,,,,,
PATL2,0.24601559640486123,0.024673184158482922,4.0,,,,,,
PATZ1,0.0888850311791604,-0.007755434862703585,3.0,,,,,,
PAWR,0.8907818416485112,-0.002050167056302767,4.0,,,,,,
PAX1,0.49724133937167037,-0.010941102193310986,4.0,,,,,,
PAX2,0.9345973425331527,0.009302446805330636,4.0,,,,,,
PAX3,0.34926405022760537,-0.03151906441938844,4.0,,,,,,
PAX4,0.255350145549387,-0.0034052541134951208,3.0,,,,,,
PAX5,0.7523266033960122,-0.01747880796730254,4.0,,,,,,
PAX6,0.474239196136108,-0.029183674817136927,4.0,,,,,,
PAX7,0.973048430342058,0.004552021393178354,4.0,,,,,,
PAX8,0.5432291924405981,0.004038536833688671,4.0,,,,,,
PAX9,0.4078818442699362,-0.025508177842035715,4.0,,,,,,
PAXBP1,0.6338131253761577,0.026083029645542374,2.0,,,,,,
PAXIP1,0.02196603885743014,-0.01195385667309795,3.0,0.043696708113619386,-0.027544728314611355,6.0,0.9580117110744141,0.0069033599727669525,6.0
PAXX,0.19991350376968764,-0.06518406666666672,1.0,,,,,,
PBDC1,0.6402675843032061,-0.0009811959386156182,4.0,,,,,,
PBK,0.9514662448968635,0.0053848804203915565,4.0,,,,,,
PBLD,0.37096254785426097,0.004653557920707381,4.0,,,,,,
PBOV1,0.6888794310013115,-0.002455068813007683,4.0,,,,,,
PBRM1,0.18583655919666328,0.01503313212439307,3.0,,,,,,
PBX1,0.41809725756784005,-0.006035651383010066,4.0,,,,,,
PBX2,0.19706870746556301,-0.053477538426044594,4.0,,,,,,
PBX3,0.5685625719430032,-0.012652713727778713,3.0,,,,,,
PBX4,0.5426104229066521,0.015014398245614,3.0,,,,,,
PBXIP1,0.8004055641658727,0.013929490643195217,3.0,,,,,,
PC,0.9559951533191712,-0.001278563337250355,4.0,,,,,,
PCBD1,0.8178424805567256,-0.00290546529676769,4.0,,,,,,
PCBD2,0.5066113394745795,0.024594776964449654,3.0,,,,,,
PCBP1,0.49642147718679114,-0.050517400000000025,1.0,,,,,,
PCBP3,0.6215304743293703,0.003836068591206959,4.0,,,,,,
PCBP4,0.8841155322542205,0.005428926626237349,4.0,,,,,,
PCCA,0.23439589301074323,-0.03549446314789713,4.0,,,,,,
PCCB,0.6731508745449293,-0.0164528564051606,4.0,,,,,,
PCDH1,0.2780500996959992,-0.013071355450203048,4.0,,,,,,
PCDH10,0.1650689854520527,-0.02974991511812175,4.0,,,,,,
PCDH11X,0.9042426349841355,-0.005020447936710683,4.0,,,,,,
PCDH11Y,0.9741807637556156,0.001322387539383029,4.0,,,,,,
PCDH12,0.43364869804546896,0.019414190223001226,4.0,,,,,,
PCDH15,0.11435185366078854,-0.014210558297801892,4.0,,,,,,
PCDH17,0.528330365827585,0.014676734935732856,4.0,,,,,,
PCDH18,0.5163472987077659,0.006947059625853777,4.0,,,,,,
PCDH19,0.4538806040106777,-0.0035501964519141353,3.0,,,,,,
PCDH20,0.3409566880090088,-0.004559931396339317,4.0,,,,,,
PCDH7,0.25637910206777065,-0.011644328064047782,4.0,,,,,,
PCDH8,0.5517883743551069,-0.010770682828282831,4.0,,,,,,
PCDH9,0.8168072073344301,-0.015726779435085825,4.0,,,,,,
PCDHA1,0.3547649969866792,-0.02865710020244108,4.0,,,,,,
PCDHA10,0.9196868733266397,0.002415771149437241,4.0,,,,,,
PCDHA11,0.4865134701854214,-0.02450272500464996,4.0,,,,,,
PCDHA12,0.921323756270926,-0.004572874482668672,4.0,,,,,,
PCDHA13,0.6698225820721715,0.00038707840437693635,4.0,,,,,,
PCDHA2,0.9295611677864597,-0.002177428401300581,4.0,,,,,,
PCDHA3,0.7489695361831724,0.0017576446962263232,4.0,,,,,,
PCDHA4,0.29836556747844956,-0.01598946157257064,4.0,,,,,,
PCDHA5,0.638827824090648,-0.004581788997608212,4.0,,,,,,
PCDHA6,0.7508484441112797,-0.01879609873725881,4.0,,,,,,
PCDHA7,0.9909025108269071,0.00454085570087391,4.0,,,,,,
PCDHA8,0.49092537760481414,-0.0005646139325642882,4.0,,,,,,
PCDHA9,0.821775602419161,-0.00803440853619641,4.0,,,,,,
PCDHAC1,0.8627440043277033,-0.019375479740069906,4.0,,,,,,
PCDHAC2,0.7287693824136934,-0.022169073790711445,4.0,,,,,,
PCDHB1,0.9808163285445443,-0.00018550426841777018,4.0,,,,,,
PCDHB10,0.3913596896089729,-0.0027048335050662287,4.0,,,,,,
PCDHB11,0.42695521722385527,-0.023384295558390767,4.0,,,,,,
PCDHB12,0.4430190572470163,0.02315856822652999,3.0,,,,,,
PCDHB13,0.2676357189269709,-0.011304065241728348,4.0,,,,,,
PCDHB14,0.718090332375049,-0.0016603658621439678,3.0,,,,,,
PCDHB15,0.8666777347129658,-0.002562974075619384,4.0,,,,,,
PCDHB16,0.39651532350725294,0.025886546510110853,4.0,,,,,,
PCDHB2,0.2492374389889859,-0.022480992021831736,4.0,,,,,,
PCDHB3,0.7134023365809644,0.011738484786770724,4.0,,,,,,
PCDHB4,0.9376154239825188,0.004863663640409416,3.0,,,,,,
PCDHB5,0.2418732759950076,-0.0342639045567139,4.0,,,,,,
PCDHB6,0.9577827883873651,-0.004632303670894471,4.0,,,,,,
PCDHB7,0.7114604522163214,-0.022082713563441908,4.0,,,,,,
PCDHB8,0.5996311589112323,-0.0069001021034337945,4.0,,,,,,
PCDHB9,0.7602201417796595,0.0007926769787492864,4.0,,,,,,
PCDHGA1,0.5241915979133568,-0.012320538760996298,4.0,,,,,,
PCDHGA10,0.7695920785285523,0.012880087724601762,4.0,,,,,,
PCDHGA11,0.8413843563553567,-0.010489594591806687,4.0,,,,,,
PCDHGA12,0.5864832440170276,0.01893911708027937,3.0,,,,,,
PCDHGA2,0.896655542528844,-0.0006085651141723459,4.0,,,,,,
PCDHGA3,0.23568033410258862,-0.019191719191737247,4.0,,,,,,
PCDHGA4,0.07728688320217132,-0.041832105643194055,4.0,,,,,,
PCDHGA5,0.6508650592221872,-0.0013189071700321917,4.0,,,,,,
PCDHGA6,0.7990681335526177,-0.016880267467104377,4.0,,,,,,
PCDHGA7,0.919251420868161,-0.005636615033436642,4.0,,,,,,
PCDHGA8,0.827309063724019,-0.011072403363352542,4.0,,,,,,
PCDHGA9,0.2517416801167633,0.00017036189242346234,4.0,,,,,,
PCDHGB1,0.8583600331754935,-0.01125976490588961,3.0,,,,,,
PCDHGB2,0.628375475189366,-0.027067425307655775,4.0,,,,,,
PCDHGB3,0.7360819949960368,-0.019182384837065823,4.0,,,,,,
PCDHGB4,0.1421566535384851,-0.02864987324949951,4.0,,,,,,
PCDHGB5,0.719393892455414,-0.00908492044623905,4.0,,,,,,
PCDHGB6,0.7632732834761922,-0.006556208178638767,3.0,,,,,,
PCDHGB7,0.7314863822407169,-0.015217422583559221,4.0,,,,,,
PCDHGC3,0.23415260199410093,-0.015157915350877255,4.0,,,,,,
PCDHGC4,0.44897540833774585,-0.022238057494020184,4.0,,,,,,
PCDHGC5,0.6767082282270951,-0.016156832023058846,4.0,,,,,,
PCED1A,0.960664184399377,0.009326054563595945,4.0,,,,,,
PCED1B,0.6968471953315447,-0.017183259469331517,4.0,,,,,,
PCF11,0.18156895410735124,-0.06299825248085247,3.0,,,,,,
PCGF1,0.615034568842959,0.03805402857142854,1.0,,,,,,
PCGF2,0.5961519008341517,-0.006056077169824769,4.0,,,,,,
PCGF3,0.6733873452185996,0.007067034603740722,4.0,,,,,,
PCGF5,0.7990681335526177,-0.012694763328821673,4.0,,,,,,
PCGF6,0.8004443776384348,-0.003326004917095534,3.0,,,,,,
PCID2,0.3091149453219927,-0.05222792631578946,1.0,,,,,,
PCIF1,0.3772957314020343,-0.018994243330377435,4.0,,,,,,
PCK1,0.817058883363053,0.01585510712250707,3.0,,,,,,
PCK2,0.024730615397733833,-0.031746108014127986,4.0,,,,,,
PCLO,0.49800491530951496,-0.02216674499061154,4.0,,,,,,
PCM1,0.9042426349841355,-0.003203514663256652,4.0,,,,,,
PCMT1,0.9884803778367538,-0.005946793669600154,4.0,,,,,,
PCMTD1,0.3507754517864874,-0.022422949878322412,4.0,,,,,,
PCMTD2,0.2455199652452149,-0.030267146276608696,4.0,,,,,,
PCNP,0.2663298099089914,0.000810597489014353,3.0,,,,,,
PCNT,0.06655234153478017,-0.01649002032040189,4.0,,,,,,
PCNX1,0.0027586937933961396,-0.05470690784248546,4.0,0.6506255991060519,-0.01815090977589771,6.0,0.8445797844315713,-0.00616854457930994,5.0
PCNX2,0.863927941969906,0.008761879279279239,1.0,,,,,,
PCNX4,0.6560487794292655,0.0037598874639769315,2.0,,,,,,
PCNXL2,0.49385732776698654,-0.015134201481006368,3.0,,,,,,
PCNXL3,0.3924731336038645,-0.03674066038540242,3.0,,,,,,
PCNXL4,0.7100585184314933,-0.009702585185185289,1.0,,,,,,
PCOLCE,0.9089236593572434,0.008110027911354485,4.0,,,,,,
PCOLCE2,0.33351172421005343,-0.004297332997924326,4.0,,,,,,
PCOTH,0.2695145802650956,-0.05640781095890416,1.0,,,,,,
PCP2,0.49680496876133945,-0.00017618008108947342,3.0,,,,,,
PCP4,0.6782073632427722,0.018170241898864733,4.0,,,,,,
PCP4L1,0.39875352439752004,0.013776184315266083,4.0,,,,,,
PCSK1,0.44073772898244057,-0.0235916492786441,4.0,,,,,,
PCSK1N,0.2414773530065367,-0.021362531396666835,4.0,,,,,,
PCSK2,0.7713773698099535,-0.007882816015956142,4.0,,,,,,
PCSK4,0.4815856204307729,-0.00019249996850446462,4.0,,,,,,
PCSK5,0.19852770795790292,-0.020814571331820565,4.0,,,,,,
PCSK6,0.770147685938833,-0.007467106423844384,4.0,,,,,,
PCSK7,0.4009890710241223,-0.01210325778717446,4.0,,,,,,
PCSK9,0.4155995213986067,-0.026108293476062108,4.0,,,,,,
PCTP,0.23939395701712002,-0.020639729031566516,4.0,,,,,,
PCYOX1,0.39603139874243937,-0.028394942321276415,4.0,,,,,,
PCYOX1L,0.5766763958249832,-0.018754083392156094,3.0,,,,,,
PCYT1A,0.8546125346633878,0.016045099999999958,1.0,,,,,,
PCYT1B,0.9816224411707447,0.0007150969181401422,4.0,,,,,,
PCYT2,0.4163251704312444,0.04527694046345809,4.0,,,,,,
PDAP1,0.40576568658688406,-0.03430856127479831,4.0,,,,,,
PDC,0.5897365756230935,-0.01946578558611857,4.0,,,,,,
PDCD1,0.4610624827400899,-0.018846091684367936,3.0,,,,,,
PDCD10,0.0,0.081517669533829,4.0,0.005980587924226686,0.04330324010516446,6.0,0.0005079161538194434,0.032320515722268156,6.0
PDCD1LG2,0.6519498836853852,0.0028346488739369635,4.0,,,,,,
PDCD2,0.3896850418570114,-0.04463504705882354,1.0,,,,,,
PDCD2L,0.9336303790857325,-0.004885192666655492,3.0,,,,,,
PDCD4,0.4500981878907996,-0.013167934260042567,4.0,,,,,,
PDCD5,0.5350127459749554,-0.04604371578947365,1.0,,,,,,
PDCD6,0.885333797009529,0.006945923313821591,3.0,,,,,,
PDCD6IP,0.813043940747227,-0.012671246153846173,1.0,,,,,,
PDCD7,0.8316912946717959,0.0216871454545454,2.0,,,,,,
PDCL,0.4570023037657889,-0.03960083301435411,3.0,,,,,,
PDCL2,0.2695995242108849,-0.0652093127086008,2.0,,,,,,
PDCL3,0.9881333371175419,-0.001446613454536229,3.0,,,,,,
PDDC1,0.7302616985246239,-0.01236547680463175,4.0,,,,,,
PDE10A,0.079321146227517,-0.004125276052561638,4.0,,,,,,
PDE11A,0.4736157402859753,-0.002141544095313576,4.0,,,,,,
PDE12,0.9955163265758891,-0.006016661451624292,4.0,,,,,,
PDE1A,0.23282254678560949,-0.012074482043343677,4.0,,,,,,
PDE1B,0.7675356498073211,-0.0025652706118694255,4.0,,,,,,
PDE1C,0.34407526610697275,-0.009189441459482871,4.0,,,,,,
PDE2A,0.4957132643304549,-0.030556151750964954,4.0,,,,,,
PDE3A,0.006641818330786143,-0.04449668801808012,4.0,0.90493544472475,0.009417707959381062,5.0,0.0004328127298218076,0.023003181773007343,5.0
PDE3B,0.6400624055233805,-0.016592095046362908,4.0,,,,,,
PDE4A,0.815872625053962,-0.0035183194377856305,4.0,,,,,,
PDE4B,0.19230018997153372,-0.01620269968805705,4.0,,,,,,
PDE4C,0.6250998579733674,0.005577551200977884,6.0,,,,,,
PDE4D,0.8725668870541952,-0.0020301912330441766,4.0,,,,,,
PDE4DIP,0.7339683391817287,0.008115715468409552,5.0,,,,,,
PDE5A,0.23939395701712002,-0.008867359683953116,4.0,,,,,,
PDE6A,0.8985048343987886,0.004784211023527203,4.0,,,,,,
PDE6B,0.8271368187578481,-0.0038547908699996343,4.0,,,,,,
PDE6C,0.11767080689956941,-0.018643431721120637,4.0,,,,,,
PDE6D,0.42695521722385527,-0.01277947309856779,4.0,,,,,,
PDE6G,0.6371915869663201,-0.02004784754218638,2.0,,,,,,
PDE6H,0.4976917652161124,0.002112143879543854,4.0,,,,,,
PDE7A,0.9553201125429357,0.008411055422472254,4.0,,,,,,
PDE7B,0.5269826589249801,0.017474678815698624,4.0,,,,,,
PDE8A,0.4180655453126321,0.009388715855938316,4.0,,,,,,
PDE8B,0.5763232622952512,-0.02184430571898258,4.0,,,,,,
PDE9A,0.7855074182598035,-0.0013862824603800474,4.0,,,,,,
PDF,0.883600388665135,-0.009515878464419533,4.0,,,,,,
PDGFA,0.270631449195437,-0.02970871803146054,3.0,,,,,,
PDGFB,0.9894542644479967,0.0030119553313587132,4.0,,,,,,
PDGFC,0.7657594346638518,0.004745641461249738,4.0,,,,,,
PDGFD,0.5066696070308174,-0.0180399344193767,4.0,,,,,,
PDGFRA,0.9940954738119474,0.0013771890253803298,4.0,,,,,,
PDGFRB,0.9505246601233084,-8.741200584517087e-05,4.0,,,,,,
PDGFRL,0.8239307938909001,-0.020613352439045905,4.0,,,,,,
PDHA1,0.48888315718413905,-0.03536026313209494,4.0,,,,,,
PDHA2,0.29476203706165877,-0.014245297040312705,4.0,,,,,,
PDHB,0.06893197612332148,-0.019372136476890213,4.0,,,,,,
PDHX,0.8423028116067536,-0.01138713541957004,4.0,,,,,,
PDIA2,0.46540039165080066,-0.010118436126459896,3.0,,,,,,
PDIA3,0.6407369078819706,0.022585602768190948,3.0,,,,,,
PDIA4,0.6059442162063036,0.01496601477259953,4.0,,,,,,
PDIA5,0.46540039165080066,0.0128086375979076,4.0,,,,,,
PDIA6,0.22050819727304138,0.002845375452580217,4.0,,,,,,
PDIK1L,0.9674752449082409,0.00046971256762063827,4.0,,,,,,
PDILT,0.8290434152770099,-0.0213468544633964,4.0,,,,,,
PDK1,0.6434752169094262,-0.014986134369657253,4.0,,,,,,
PDK2,0.790007929168334,0.006903607467025814,4.0,,,,,,
PDK3,0.5349879417131378,0.01787446228482004,3.0,,,,,,
PDK4,0.46339906407515224,-0.005683756256427741,4.0,,,,,,
PDLIM1,0.9593249790167837,-0.002154138571525275,4.0,,,,,,
PDLIM2,0.7000981090574939,0.01166324943459327,4.0,,,,,,
PDLIM3,0.7347026124400907,-0.02012243557543849,4.0,,,,,,
PDLIM4,0.2750806423974993,-0.008032294236968775,4.0,,,,,,
PDLIM5,0.39875352439752004,-0.018418116743802528,4.0,,,,,,
PDLIM7,0.6434752169094262,0.016825932900287263,4.0,,,,,,
PDP1,0.004719038986820156,-0.03784756307242909,4.0,0.40371224323029026,0.004347854400114702,6.0,0.9984009997348107,-0.00013236583288379856,6.0
PDP2,0.6733873452185996,0.007027531581303271,4.0,,,,,,
PDPK1,0.3565132985168724,0.02156000514905141,4.0,,,,,,
PDPN,0.05846333662596346,-0.02113380017581702,4.0,,,,,,
PDPR,0.9741807637556156,0.0040794498886692595,3.0,,,,,,
PDS5A,0.0,-0.0601663471457091,4.0,0.028431211688291224,-0.02250901708164697,6.0,1.0023702367676154e-05,-0.04278765062225106,6.0
PDS5B,0.658631901198968,-0.015123828195730646,4.0,,,,,,
PDSS1,0.6232122014451866,-0.0024009511196622555,3.0,,,,,,
PDSS2,0.0951067053407311,-0.010766959999987778,4.0,,,,,,
PDX1,0.5128354515790491,-0.0035648719975983944,4.0,,,,,,
