,gene_symbol,Plasmid,2dDox,7dDox,InSitu
16123,SLC27A2,5.501973086329897e-05,6.802446778072126e-05,4.968803364041463e-05,4.120496130363822e-05
16124,SLC27A3,6.048358404371896e-05,6.537898778668521e-05,5.030345154373658e-05,5.893158081183958e-05
16125,SLC27A4,6.569330451807289e-05,5.2133626323026277e-05,3.165240711719053e-05,2.762712508459039e-05
16126,SLC27A5,5.400320003903478e-05,5.067865208640909e-05,3.1419700499180565e-05,2.9418645141270313e-05
16127,SLC27A6,6.340611016347849e-05,5.687828266362682e-05,8.286395017642513e-05,9.146181341997502e-05
16128,SLC28A1,6.0229451337652916e-05,5.3724609960742135e-05,5.6317806052483755e-05,4.431654877050336e-05
16129,SLC28A2,4.9682944035912e-05,5.7174921278287685e-05,4.666691845813884e-05,4.761671729596637e-05
16130,SLC28A3,4.701455062221852e-05,4.662277339351714e-05,6.890277343149894e-05,4.8748203647553697e-05
16131,SLC29A1,6.366024286954453e-05,5.997883193856201e-05,4.716828793127273e-05,4.1959285538029774e-05
16132,SLC29A2,7.522328099554962e-05,7.44820244865805e-05,4.175963119143052e-05,4.563661618068857e-05
16133,SLC29A3,6.150011486798314e-05,7.910945668445575e-05,6.518778882116659e-05,6.694627580224975e-05
16134,SLC29A4,5.4384399098133854e-05,6.197717593284593e-05,4.902254836339927e-05,4.6108068827183285e-05
16135,SLC2A1,5.603626168756315e-05,7.051951456643687e-05,4.546869690327067e-05,5.553712175707761e-05
16136,SLC2A10,6.442264098774266e-05,4.2790368179826764e-05,5.761518587467354e-05,5.487708805198501e-05
16137,SLC2A11,3.5324446143180406e-05,4.918024376219607e-05,2.5797251481534707e-05,2.310117967824111e-05
16138,SLC2A12,2.9860592962760407e-05,4.213350914586819e-05,3.996561534023567e-05,4.1487832891535056e-05
16139,SLC2A13,4.841228050558177e-05,6.382488528678167e-05,3.541723596008574e-05,3.2624523137434384e-05
16140,SLC2A14,3.4562048024982264e-05,3.0923528923641554e-05,5.966807765463276e-05,2.8192868260384052e-05
16141,SLC2A2,4.9682944035912e-05,3.252126687587227e-05,5.2592563652601305e-05,6.251462092519942e-05
16142,SLC2A3,5.9467053219454775e-05,0.00010964935237828995,4.805599685102712e-05,5.336843958320192e-05
16143,SLC2A4,5.438439909813385e-05,6.0886841618901326e-05,6.17460119136849e-05,6.722914739014659e-05
16144,SLC2A4RG,8.183073135326683e-05,9.260955139358413e-05,5.502943742444997e-05,6.55319178627656e-05
16145,SLC2A5,3.900937038113807e-05,3.452174234795128e-05,2.693802523793165e-05,3.2341651549537556e-05
16146,SLC2A6,4.930174497681293e-05,3.0985948242097855e-05,2.9773728226596888e-05,3.649043483869106e-05
16147,SLC2A7,4.066123297056737e-05,3.5886855447830365e-05,3.751461140512589e-05,3.441604319411431e-05
16148,SLC2A8,5.0318275801077114e-05,6.030916644928248e-05,3.868956478247204e-05,4.045063706924668e-05
16149,SLC2A9,3.951763579327016e-05,3.909144987597209e-05,5.0185549214220545e-05,4.233644765522555e-05
16150,SLC30A1,9.453736665656913e-05,0.00011424028263309215,9.091925711059379e-05,0.00010107944740846722
16151,SLC30A10,3.507031343711436e-05,2.951168176828975e-05,3.131297183108501e-05,3.319026631322805e-05
16152,SLC30A2,4.6379218857053395e-05,5.2297037639882955e-05,5.208917354996914e-05,6.0628810339220546e-05
16153,SLC30A3,4.447322356155806e-05,3.0510707538229507e-05,3.353520311009058e-05,2.6872800850198843e-05
16154,SLC30A4,6.543917181200685e-05,5.624334056248091e-05,6.195922564213938e-05,7.13779306793001e-05
16155,SLC30A5,3.621391061441156e-05,2.3591929984640086e-05,3.445983789473255e-05,3.177590837374389e-05
16156,SLC30A6,5.273253650870455e-05,6.217878585215063e-05,3.881226689614359e-05,4.752242676666743e-05
16157,SLC30A7,5.9594119572487795e-05,7.26138697942016e-05,8.518570865970293e-05,8.806735436521307e-05
16158,SLC30A8,4.2821360972128757e-05,6.25907418644189e-05,5.8572537835560194e-05,4.742813623736849e-05
16159,SLC30A9,4.599801979795433e-05,4.495994182989892e-05,5.456045208098885e-05,4.837104153035792e-05
16160,SLC31A1,6.442264098774268e-05,5.711050826781521e-05,8.72302531692563e-06,1.338925516044995e-05
16161,SLC31A2,2.59215360187367e-05,3.115533847825449e-05,2.2886562232922353e-05,2.5835605027910468e-05
16162,SLC32A1,3.672217602654366e-05,1.5909585489561835e-05,2.7532957345179893e-05,2.8570030377579825e-05
16163,SLC33A1,5.679865980576129e-05,4.6698836171932414e-05,4.8674147706878706e-05,2.3949794441931603e-05
16164,SLC34A1,4.4219090855492005e-05,2.3890816321851827e-05,2.889705521775631e-05,2.8664320906878763e-05
16165,SLC34A2,5.90858541603557e-05,5.4028078926941404e-05,6.96041434136584e-05,7.9864078316205e-05
16166,SLC34A3,8.17036650002338e-05,7.991138003077493e-05,7.892336294427446e-05,7.382948444107263e-05
16167,SLC35A1,7.268195393488917e-05,0.00010741960303333178,9.658617639239464e-05,8.740732066012046e-05
16168,SLC35A2,4.4727356267624106e-05,3.94215615716235e-05,2.658956367979858e-05,1.706658580310874e-05
16169,SLC35A3,4.066123297056737e-05,2.417900234943491e-05,4.4835488342224e-05,3.451033372341325e-05
16170,SLC35A4,5.946705321945477e-05,5.944340678731796e-05,5.985756965091715e-05,6.185458722010682e-05
16171,SLC35A5,2.7700464961199018e-05,2.3556982413986895e-05,2.0079855902716244e-05,1.8575234271891834e-05
16172,SLC35B1,4.993707674197804e-05,3.119357952632905e-05,7.4401173114705335e-06,8.863309754100671e-06
16173,SLC35B2,3.824697226293993e-05,4.219861668621237e-05,1.4625657627318852e-05,2.6118476615807296e-05
16174,SLC35B3,3.8755237675072024e-05,2.645654235250681e-05,5.429612015434753e-05,4.620235935648222e-05
16175,SLC35B4,4.777694874041665e-05,3.942115639763138e-05,6.312647633567313e-05,6.798347162453813e-05
16176,SLC35C1,4.2948427325161784e-05,4.4655127154994127e-05,1.983585099946541e-05,2.4421247088426317e-05
16177,SLC35C2,4.104243202966644e-05,3.057445311704936e-05,4.331546621147355e-05,4.865391311825475e-05
16178,SLC35D1,5.438439909813385e-05,3.821893375305478e-05,6.033448360868341e-05,7.109505909140326e-05
16179,SLC35D2,3.659510967351063e-05,2.3858895173952083e-05,3.261878964866302e-05,2.3572632324735823e-05
16180,SLC35D3,7.331728570005427e-05,6.872646586811169e-05,8.003365725247225e-05,8.439002372255426e-05
16181,SLC35E1,6.696396804840315e-05,5.718847520173911e-05,7.698566437566925e-05,7.034073485701172e-05
16182,SLC35E2,3.2528986376453895e-05,3.056920595135847e-05,2.3513346409381062e-05,2.7532834555291447e-05
16183,SLC35E2A,8.259312947146496e-06,4.929241136796282e-06,9.87224277643601e-06,1.2257768808862631e-05
16184,SLC35E2B,2.820873037333111e-05,1.962900471767882e-05,2.3997570023771848e-05,2.215827438525168e-05
16185,SLC35E3,5.400320003903478e-05,2.3887338243871805e-05,5.299779539949151e-05,4.921965629404841e-05
16186,SLC35E4,4.5362688032789214e-05,5.2904927729058594e-05,5.2305572776057623e-05,3.894198860046359e-05
16187,SLC35F1,5.6671593452728264e-05,4.4410219015824055e-05,6.81259812994532e-05,6.006306716342689e-05
16188,SLC35F2,3.634097696744459e-05,4.062496307444628e-05,3.0152244485276437e-05,2.4421247088426317e-05
16189,SLC35F3,4.345669273729387e-05,5.1912848757837e-05,4.0331139169963894e-05,4.582519723928645e-05
16190,SLC35F4,3.7738706850807836e-05,2.5312014485913622e-05,5.266349542777191e-05,6.07231008685195e-05
16191,SLC35F5,6.035651769068593e-05,5.2244112573416365e-05,0.0001049892693543275,9.259329977156234e-05
16192,SLC35F6,4.5998019797954335e-05,3.164295299293915e-05,4.400991908972843e-05,4.714526464947166e-05
16193,SLC35G1,5.514679721633199e-05,6.344405748973564e-05,6.304928635701587e-05,5.053972370423361e-05
16194,SLC35G2,5.578212898149711e-05,5.41195564309261e-05,6.863621812295297e-05,5.22369532316146e-05
16195,SLC35G3,7.535034734858265e-05,6.718336772042381e-05,5.898820380450595e-05,5.996877663412795e-05
16196,SLC35G4,4.053416661753434e-05,5.9238796038801856e-05,4.2613327011836867e-05,4.139354236223612e-05
16197,SLC35G5,5.6417460746662223e-05,6.335796881967086e-05,6.56710951503418e-05,5.1482628997223047e-05
16198,SLC35G6,5.679865980576129e-05,9.046583252027926e-05,2.49526274217018e-05,2.6872800850198846e-05
16199,SLC36A1,3.4434981671949244e-05,1.7115314884776956e-05,4.62288895332255e-05,5.091688582142939e-05
16200,SLC36A2,5.9721185925520815e-05,6.481627012601383e-05,5.039280064957997e-05,4.799387941316215e-05
16201,SLC36A3,2.8335796726364132e-05,3.5644939965279046e-05,3.713859311125978e-05,4.5259454063492794e-05
16202,SLC36A4,7.255488758185614e-05,7.194182362070994e-05,7.596663254008739e-05,7.40180654996705e-05
16203,SLC37A1,5.997531863158686e-05,6.452884709007528e-05,4.9683189880284786e-05,4.4788001416998076e-05
16204,SLC37A2,4.8158147799515725e-05,5.057703287408072e-05,4.735445158036798e-05,5.7705803930953306e-05
16205,SLC37A3,4.892054591771385e-05,3.8245927054487224e-05,4.904361191401699e-05,4.987968999914101e-05
16206,SLC37A4,0.00010292374595674865,9.615901353167837e-05,0.00018692915859396078,0.00012597214714338826
16207,SLC38A1,4.4854422620657126e-05,4.507744656592272e-05,5.2339002468385774e-05,5.261411534881037e-05
16208,SLC38A10,2.7319265902099954e-05,1.6908900621032685e-05,1.8214470842187825e-05,1.536935627572776e-05
16209,SLC38A11,5.46385318041999e-05,5.535458444993709e-05,6.84106364394789e-05,6.930353903472333e-05
16210,SLC38A2,4.726868332828456e-05,3.758397282009635e-05,2.0448222340132736e-05,1.7160876332407683e-05
16211,SLC38A3,5.108067391927525e-05,6.549024828024039e-05,7.627946164046913e-05,6.458901256977617e-05
16212,SLC38A4,4.879347956468084e-05,4.026992197100669e-05,4.450982346185418e-05,3.903627912976253e-05
16213,SLC38A5,6.709103440143615e-05,6.579564548786919e-05,6.621937464288683e-05,7.68467813786388e-05
16214,SLC38A6,3.850110496900597e-05,4.8544957305820425e-05,4.4626099444948433e-05,5.1105466880027273e-05
16215,SLC38A7,4.4981488973690146e-05,4.690187308443996e-05,3.253606944147842e-05,3.30959757839291e-05
16216,SLC38A8,6.061065039675198e-05,5.7842857784956224e-05,6.650624067327644e-05,5.6197155462170214e-05
16217,SLC38A9,5.9339986866421754e-05,7.09602227162211e-05,7.262071117624873e-05,6.515475574556982e-05
16218,SLC39A1,5.158893933140734e-05,6.991672736358714e-05,3.4297230759497584e-05,5.459421646408818e-05
16219,SLC39A10,3.951763579327016e-05,3.70813483852258e-05,2.417626670858723e-05,3.215307049093967e-05
16220,SLC39A11,7.763754170317705e-05,7.091581034241098e-05,7.249266866765588e-05,7.901546355251449e-05
16221,SLC39A12,4.510855532672317e-05,5.322602146181149e-05,4.967461114376586e-05,4.629664988578117e-05
16222,SLC39A13,6.277077839831337e-05,9.090340171849138e-05,4.2410889635209774e-05,4.5070873004894904e-05
16223,SLC39A14,4.3075493678194804e-05,4.274113214574918e-05,4.192951348906939e-05,6.713485686084763e-05
16224,SLC39A2,5.120774027230828e-05,6.0710957613890616e-05,6.686462224532204e-05,4.6108068827183285e-05
16225,SLC39A3,6.391437557561058e-05,8.723220928426423e-05,5.540893063265086e-05,6.364610727678674e-05
16226,SLC39A4,5.108067391927525e-05,2.2693473381403474e-05,2.0518801867153124e-05,3.224736102023861e-05
16227,SLC39A5,5.362200097993572e-05,7.113710648302328e-05,4.878048075200686e-05,4.0827799186442454e-05
16228,SLC39A6,5.870465510125664e-05,4.5139879949595715e-05,8.208048449152169e-05,8.071269307989547e-05
16229,SLC39A7,4.028003391146829e-05,2.2613661470566677e-05,1.2612323421870185e-05,1.1692025633068972e-05
16230,SLC39A8,7.763754170317705e-05,8.412903612953046e-05,0.00011236781636117043,0.00010947130451607319
16231,SLC39A9,4.447322356155806e-05,7.38643626268444e-05,4.3361133262073984e-05,3.507607689920691e-05
16232,SLC3A1,7.522328099554963e-05,5.895986987327503e-05,7.151766780303333e-05,7.090647803280537e-05
16233,SLC3A2,3.634097696744458e-05,2.691240139173989e-05,2.6069061547837743e-05,2.5175571322817864e-05
16234,SLC40A1,4.688748426918549e-05,6.120321872809021e-05,4.935549836659531e-05,5.242553429021248e-05
16235,SLC41A1,4.777694874041666e-05,3.749334724459391e-05,4.271723671074176e-05,3.8847698071164644e-05
16236,SLC41A2,5.222427109657246e-05,4.331716125233352e-05,6.663123185110082e-05,6.279749251309624e-05
16237,SLC41A3,4.2821360972128757e-05,4.1753722983632636e-05,4.017135218153933e-05,3.300168525463016e-05
16238,SLC43A1,3.989883485236923e-05,4.88435643230252e-05,4.8792554738549384e-05,6.138313457361209e-05
16239,SLC43A2,6.099184945585105e-05,5.498424942880351e-05,4.969174917958894e-05,5.176550058511988e-05
16240,SLC43A3,5.3113735567803625e-05,4.970620024229742e-05,7.565302147160278e-05,5.563141228637655e-05
16241,SLC44A1,4.015296755843527e-05,4.5712386082828534e-05,5.880424697696419e-05,4.761671729596638e-05
16242,SLC44A2,4.2948427325161784e-05,4.043567703933599e-05,3.842515684745885e-05,3.762192119027838e-05
16243,SLC44A3,3.964470214630318e-05,3.456407995960813e-05,3.654724671660566e-05,2.1969693326653792e-05
16244,SLC44A4,5.857758874822361e-05,5.931194542528206e-05,6.261071520385171e-05,6.251462092519942e-05
16245,SLC44A5,5.46385318041999e-05,5.14931074874526e-05,7.268889801806362e-05,6.911495797612544e-05
16246,SLC45A1,3.9517635793270165e-05,4.024918744052208e-05,4.113650344549505e-05,4.309077188961709e-05
16247,SLC45A2,4.942881132984596e-05,5.723259017411052e-05,4.1496043901606895e-05,3.988489389345302e-05
16248,SLC45A3,3.8755237675072024e-05,2.4952488768837565e-05,2.2237707836563388e-05,4.516516353419385e-05
16249,SLC45A4,5.247840380263851e-05,5.470983615890954e-05,2.9574252261888e-05,3.328455684252699e-05
16250,SLC46A1,5.946705321945477e-05,9.009001685476511e-05,4.80364877282773e-05,5.167121005582093e-05
16251,SLC46A2,4.777694874041666e-05,4.3208155857606054e-05,3.352828974834824e-05,4.78995888838632e-05
16252,SLC46A3,4.981001038894503e-05,3.218624608617753e-05,5.064876673903957e-05,4.233644765522555e-05
16253,SLC47A1,6.89970296969315e-05,9.828738710052087e-05,7.205708285335917e-05,5.1105466880027273e-05
16254,SLC47A2,4.955587768287897e-05,3.8510301174866515e-05,7.671118196563755e-05,9.928792735178731e-05
16255,SLC48A1,4.4854422620657126e-05,5.1716920441407735e-05,2.802413595879299e-05,2.300688914894217e-05
16256,SLC4A1,5.4511465451166874e-05,6.145886336564564e-05,5.998242125419813e-05,5.07283047628315e-05
16257,SLC4A10,5.501973086329897e-05,4.6612071629938546e-05,6.160026392807215e-05,6.166600616150893e-05
16258,SLC4A11,5.349493462690269e-05,4.698913925214339e-05,4.5591429113458055e-05,4.714526464947166e-05
16259,SLC4A1AP,5.8196389689124546e-05,4.4023645779876685e-05,5.409567641174282e-05,4.78995888838632e-05
16260,SLC4A2,5.0191209448044094e-05,4.338833377147231e-05,5.1013942520952596e-05,5.9120161870437454e-05
16261,SLC4A3,3.710337508564272e-05,2.1696198458679304e-05,4.0523342798671215e-05,3.215307049093967e-05
16262,SLC4A4,3.545151249621342e-05,3.993079133370678e-05,4.224090968081608e-05,3.498178636990797e-05
16263,SLC4A5,3.5578578849246446e-05,2.1994039313494724e-05,2.802130284440231e-05,2.6495638733003073e-05
16264,SLC4A7,4.498148897369015e-05,5.5555418395481644e-05,3.8470467316110724e-05,4.4788001416998076e-05
16265,SLC4A8,5.082654121320921e-05,4.801377965432174e-05,3.2628765049886316e-05,3.366171895972276e-05
16266,SLC4A9,4.3075493678194804e-05,4.437398821722068e-05,4.9146006849782114e-05,4.761671729596638e-05
16267,SLC50A1,6.45497073407757e-05,5.027731538246516e-05,5.9787446310251115e-05,5.9780195575530055e-05
16268,SLC51A,3.939056944023714e-05,3.552783049401998e-05,4.574022597620084e-05,4.7711007825265315e-05
16269,SLC51B,2.401554072324135e-05,2.3913998363879472e-05,1.48783905732993e-05,1.6878004744510855e-05
16270,SLC52A1,3.595977790834552e-05,2.55154616653543e-05,5.015227115162908e-05,5.119975740932622e-05
16271,SLC52A2,3.443498167194924e-05,2.360261574700873e-05,1.7153838868966664e-05,2.130965962156119e-05
16272,SLC52A3,7.103009134545986e-05,6.075575017337903e-05,7.977303614463397e-05,9.589346829702534e-05
16273,SLC5A1,5.260547015567153e-05,6.641740259078681e-05,3.2575557349541864e-05,3.092729361005341e-05
16274,SLC5A10,6.353317651651152e-05,7.384337773175022e-05,6.283952693701851e-05,5.8177256577448024e-05
16275,SLC5A11,5.845052239519059e-05,7.282574557517967e-05,6.739335636444229e-05,5.4782797522686066e-05
16276,SLC5A12,4.002590120540225e-05,3.6384414271867796e-05,3.871812148259441e-05,4.903107523545052e-05
16277,SLC5A2,5.069947486017619e-05,6.677359330013281e-05,6.404013560539103e-05,8.080698360919442e-05
16278,SLC5A3,4.4600289914591086e-05,4.108907177410838e-05,4.593562540971504e-05,4.497658247559595e-05
16279,SLC5A4,4.828521415254875e-05,3.957082457235077e-05,3.723214207937692e-05,3.3473137901124875e-05
16280,SLC5A5,4.47273562676241e-05,3.000562317406916e-05,3.0271803947810744e-05,3.168161784444495e-05
16281,SLC5A6,4.574388709188829e-05,3.944107789201843e-05,5.570557585891512e-05,4.111067077433929e-05
16282,SLC5A7,5.933998686642175e-05,7.349687283353268e-05,5.504125212718556e-05,4.7993879413162144e-05
16283,SLC5A8,4.574388709188829e-05,5.068334394184204e-05,5.052027191303451e-05,4.695668359087377e-05
16284,SLC5A9,4.002590120540225e-05,3.7487110926173996e-05,3.756865747602835e-05,5.497137858128395e-05
16285,SLC6A1,5.095360756624223e-05,4.44330608564835e-05,5.942015424811741e-05,3.931915071765936e-05
16286,SLC6A11,3.5578578849246446e-05,2.66698521668788e-05,4.395410091411097e-05,2.4044084971230544e-05
16287,SLC6A12,4.421909085549201e-05,2.174990726417307e-05,3.503014039917907e-05,3.036155043425975e-05
16288,SLC6A13,4.205896285393062e-05,3.57877600810183e-05,2.7008244297925588e-05,3.535894848710374e-05
16289,SLC6A14,4.663335156311944e-05,7.104364969556445e-05,6.240446752429083e-05,5.7705803930953306e-05
16290,SLC6A15,4.752281603435062e-05,3.9987300255412664e-05,5.317356111199589e-05,4.5448035122090684e-05
16291,SLC6A16,3.69763087326097e-05,3.526039786165695e-05,3.435922057990485e-05,4.601377829788434e-05
16292,SLC6A17,4.02800339114683e-05,4.6361066751442216e-05,2.3917514001018663e-05,3.130445572724918e-05
16293,SLC6A18,5.171600568444037e-05,3.0248897351575783e-05,2.2038323274421953e-05,2.5552733440013637e-05
16294,SLC6A19,4.942881132984596e-05,5.8309256095724644e-05,2.9032613557511983e-05,2.649563873300307e-05
16295,SLC6A2,3.2656052729486915e-05,3.461111500948495e-05,2.8398542139649554e-05,2.5364152381415754e-05
16296,SLC6A20,7.62398118198138e-05,8.932652907182761e-05,5.339101065744867e-05,7.175509279649586e-05
16297,SLC6A3,4.4219090855492005e-05,3.307952490680184e-05,3.506318455752883e-05,4.6108068827183285e-05
16298,SLC6A4,5.171600568444036e-05,3.308414832856705e-05,3.1443220901628035e-05,4.045063706924668e-05
16299,SLC6A5,3.481618073104831e-05,2.3897600180623843e-05,3.8573139643487296e-05,3.30959757839291e-05
16300,SLC6A6,5.908585416035571e-05,8.759791117499844e-05,6.940588007640282e-05,6.128884404431316e-05
16301,SLC6A7,5.260547015567153e-05,4.2196178407430905e-05,5.0316040030152184e-05,4.9973980528439954e-05
16302,SLC6A8,5.476559815723292e-05,5.8859328764994293e-05,2.6711424798312814e-05,3.583040113359846e-05
16303,SLC6A9,4.828521415254875e-05,3.5493814176637914e-05,2.4031786054136848e-05,1.9706720623479154e-05
16304,SLC7A1,5.095360756624223e-05,4.8544628303959744e-05,6.370589989407625e-05,5.959161451693217e-05
16305,SLC7A10,5.857758874822361e-05,6.0869289842095084e-05,5.466041834195075e-05,5.497137858128395e-05
16306,SLC7A11,4.244016191302969e-05,2.4612992491225412e-05,6.126129402304558e-05,6.383468833538462e-05
16307,SLC7A13,6.200838028011524e-05,6.470588110035827e-05,7.647349424573605e-05,6.194887774940576e-05
